manufacturer,product type,flash memory installed,diagonal size,battery,supported digital audio standards,estimated battery life
Mach Speed Technologies,"Digital player,","8 GB,","1.8 in,","Lithium ion,","MP3,,WAV,,WMA,","8 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Cirago International Ltd.,,,,,,
Kaito Electronics,"Digital player / radio,","2 GB Integrated,",,"Lithium Rechargeable Player battery,","MP3,,WMA,","8 hour(s),"
Panasonic,"CD / MP3 player,",,,"Rechargeable Player battery,",,
Visual Land,,,,"Rechargeable Battery,Included Qty,Battery Enclosure Type,Recharge Time,",,
Other product lines,"Digital player / radio,","8 GB Integrated,","2.2 in,","Rechargeable Player battery,","AAC,,MP3,,WMA,,Audible,,Protected WMA (DRM 9),,Protected WMA (DRM 10),","50 hour(s),"
Archos,"Digital player,","2 GB Integrated,",,,"MP3,,WMA,",
LaCie Ltd.,,,,"Included Qty,Required Qty,Form Factor,",,
Audiovox,"Digital player / radio,","4 GB Integrated,","1.5 in,","Lithium ion Rechargeable Player battery,","MP3,,WMA,,Protected WMA (DRM 9),","18 hour(s),"
Imation Enterprises,"Digital player,","512 MB Integrated,",,"Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,","10 hour(s),"
Other product lines,"Digital player,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,APE (Monkey's Audio),,FLAC,,WAV,","25 hour(s),"
"Supersonic, Inc.","Digital player / radio,","2 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Apple,"Digital player,",,"2.5 in,","Lithium ion Rechargeable Player batteryIntegrated,","Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,","20 hour(s),"
Digital Products International,"Digital player,","2 GB Integrated,",,"0 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,",
Coby,"Digital player / radio,","2 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player battery,","WAV,,MP3,,WMA,","8 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Coby,"Digital player / radio,","4 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,OGG,","12 hour(s),"
jWIN Electronics,,,,"Technology,Capacity,",,
Kinamax,"Digital player,","SD Memory Card,",,"Player battery,","MP3,",
XO Vision,"Digital player / radio,","4 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player battery,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,",
Coby,"Digital player / radio,","8 GB Integrated,","2 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,","11 hour(s),"
Sony,"CD / MP3 player,",,,,,
Sony,"CD / MP3 player with radio,",,,"AA type Standard battery,","MP3,,ATRAC3plus,,ATRAC3,","50 hour(s),"
Panasonic,"CD / MP3 player with radio,","No,",,"AA type Standard battery,",,"35 hour(s),"
Coby,"Digital player / radio,","1 GB Integrated,","1.66 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Archos,"Digital player / radio,","8 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","MP3,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,",
XO Vision,,,,"Rechargeable Battery,Included Qty,Required Qty,Battery Enclosure Type,Technology,",,
Audiovox,"Digital player,","2 GB Integrated,",,"AAA type Standard battery,","MP3,,WMA,",
Other product lines,"Digital player / radio,","8 GB Integrated,","3.2 in,","Lithium polymer Rechargeable Player batteryInternal,","APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,,Ogg Vorbis,,AAC,",
Sony,"Digital player / radio,","4 GB Integrated,","2 in,","Lithium ion Rechargeable Player batteryIntegrated,","LPCM,,MP3,,Protected WMA (DRM),,AAC,","50 hour(s),"
Creative,"Digital player / radio,","8 GB Integrated,","2.4 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,",
Media Street,,,,"Rechargeable Battery,",,
Archos,"Digital player,","4 GB Integrated,","1.5 in,",,"APE (Monkey's Audio),,MP3,,FLAC,,WAV,","22 hour(s),"
Fitness Technologies Inc,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player battery,","MP3,","8 hour(s),"
Coby,"Digital player,","1 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,","8 hour(s),"
Digital Products International,"Digital player,","2 GB Integrated,",,"0 x AAA type Standard battery,","MP3,,WMA,",
Gefen,,,,,,
XO Vision,"Digital player,","4 GB Integrated,","3 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
XO Vision,"Digital player,","4 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Coby,"Digital player / radio,","8 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player battery,","MP3,,WMA,,OGG,","12 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,",,
XO Vision,"Digital player / radio,","2 GB Integrated,","1.5 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Coby,"Digital player,","1 GB Integrated,",,"AAA type Standard battery,","MP3,,WMA,","8 hour(s),"
Coby,"Digital player / radio,","8 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,OGG,",
Coby,"Digital player / radio,","2 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,,Protected WMA (DRM 10),",
Creative,,,,"Rechargeable Battery,Included Qty,Battery Enclosure Type,Technology,Battery Life Details,Battery Life Details,",,
Microsoft,"Digital player / radio,",,"3.2 in,","Lithium ion Rechargeable Player batteryIntegrated,","WMAPro,,MP3,,WMA,,Audible,,AAC,","30 hour(s),"
Sangean,"Digital player / radio,",,,"Rechargeable,","MP3,,WMA,",
SanDisk,"Digital player / radio,","8 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player battery,","MP3,",
Sony,"Digital player,","512 MB Integrated,",,"Nickel metal hydride Rechargeable Player batteryIntegrated,","ATRAC3,,ATRAC3plus,","44 hour(s),"
"Latte Communications, Inc.",,,,"Capacity,Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Technology,",,
Sony,"Digital player,","4 GB,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,AAC-LC,,LPCM,","8 hour(s),"
TrekStor,"Digital player,","512 MB Integrated,",,"1 x Lithium polymer Rechargeable Player battery,","WAV,,MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,","25 hour(s),"
Sony,"CD / MP3 player,",,,"AA type Standard battery,",,
Sony,"CD / MP3 player with radio,",,,"0 x AA type Standard battery,","MP3,,ATRAC3,","41 hour(s),"
Isonic,"Digital player / radio,","8 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,WMA,,ACT,,WAV,",
Coby,"Digital player / radio,","512 MB Integrated,",,"1 x AAA type Player battery,","MP3,,WMA,,Protected WMA (DRM 10),",
XO Vision,"Digital player,","8 GB Integrated,","3 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
XO Vision,,,,"Rechargeable Battery,Included Qty,Required Qty,Battery Enclosure Type,Technology,",,
Coby,"Digital player / radio,","8 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,OGG,",
Visual Land,"Digital player / radio,","4 GB Integrated,",,"Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","20 hour(s),"
Supersonic,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Impecca,"Digital player / radio,","4 GB Integrated,",,"AAA alkaline,1 x AAA type Standard battery,","MP3,,WMA,",
Other product lines,"Digital player,","4 GB,",,"Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,","13 hour(s),"
Archos,,,,,,
Apple,"Digital player,",,"2.5 in,","Lithium ion Rechargeable Player batteryIntegrated,","Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,","30 hour(s),"
XO Vision,"Digital player / radio,","2 GB Integrated,","1.5 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Curtis Manufacturing,"Digital player,","1 GB Integrated,",,"1 x Alkaline AAA type Rechargeable Standard battery,","MP3,,WMA,",
Curtis Manufacturing,"Digital player,","2 GB Integrated,",,"1 x Alkaline AAA type Rechargeable Standard battery,","MP3,,WMA,",
XO Vision,"Digital player / radio,","4 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player battery,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,",
Fitness Technologies Inc,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player battery,","MP3,","8 hour(s),"
Coby,"Digital player,","1 GB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,","5 hour(s),"
Other product lines,"Digital player / radio,","2 GB Integrated,",,"1 x Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,","12 hour(s),"
Funai,,,,"Rechargeable Battery,",,
XO Vision,"Digital player / radio,","8 GB,","1.5 in,","1 x Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Coby,"Digital player / radio,","8 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
AVerMedia,,,,,,
Coby,"Digital player / radio,","4 GB Integrated,","2.2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,Protected WMA (DRM 10),,Ogg Vorbis,",
Coby,"Digital player / radio,","2 GB Integrated,","2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,Protected WMA (DRM 10),,Ogg Vorbis,","8 hour(s),"
Sony,"Digital player,","2 GB,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,AAC-LC,,LPCM,","8 hour(s),"
Impecca,"Flash player,","4 GB,",,,,
Other product lines,"Digital player,","1 GB Integrated,",,"AAA type Standard battery,","MP3,,ADPCM,,Protected WMA (DRM),,WMA,,WAV,","7 hour(s),"
Other product lines,"Digital player / radio,","4 GB Integrated,","1.5 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,","24 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,,Protected WMA (DRM 10),,Ogg Vorbis,",
Coby,"Digital player / radio,","4 GB Integrated,","1.44 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,",
Mach Speed Technologies,"Digital player / radio,","2 GB Integrated,",,"Rechargeable,",,
Apple,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,","15 hour(s),"
XO Vision,"Digital player,","8 GB Integrated,","3 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Coby,"Digital player,","2 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,","8 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Creative,"Digital player / radio,","16 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player batteryIntegrated,","Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Protected WMA (DRM 10),,Audible,",
Epson,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,",,
Epson,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,",,
XO Vision,"Digital player / radio,","2 GB Integrated,","1.5 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Coby,"Digital player / radio,","2 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,,Protected WMA (DRM 10),","8 hour(s),"
Latte Communications,"Flash player,","2 GB,",,,,
Mach Speed Technologies,"Digital player,","4 GB Integrated,","1.8 in,","Lithium ion,","MP3,,WAV,,WMA,","8 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","2 in,","Rechargeable Player batteryIntegrated,","WAV,,MP3,,WMA,,Protected WMA (DRM 10),,Ogg Vorbis,",
Supersonic,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,",
Centon Electronics,"Digital player,","4 GB,",,"1 x AAA type,","MP3,",
Imation Enterprises,"Digital player,","1 GB Integrated,",,"1 x Lithium polymer Rechargeable Player batteryIntegrated,","Protected WMA (DRM),,WMA,,WAV,","12 hour(s),"
iRiver,"Digital player / radio,","4 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,Ogg Vorbis,",
Walt Disney,"Digital player,","512 MB Integrated,","2.2 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,Protected WMA (DRM 10),,Protected WMA (DRM 9),","8 hour(s),"
iRiver,"Digital player / radio,","2 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","11 hour(s),"
jWIN Electronics,"Digital player / radio,","2 GB Integrated,","1.8 in,","1 x Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Other product lines,"Digital player / radio,","8 GB Integrated,","1.5 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,","24 hour(s),"
Mustek Inc.,,,,,,
,"CD / MP3 player with radio,",,,,"MP3,","33.0 hour(s),"
Transcend,"Digital player / radio,","2 GB Integrated,","1.8 in,","1 x Lithium ion Rechargeable Player battery,","WAV,,MP3,,WMA,,Protected WMA (DRM 10),","30 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Creative,"Digital player / radio,","2 GB Integrated,","2.5 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","WAV,,MP3,,ADPCM,,WMA,,Audible,,AAC,",
Archos,"Digital player / radio,","8 GB,","1.8 in,","Rechargeable Player batteryInternal,","MP3,,WMA,,WAV,",
Latte Communications,"Flash player,","4 GB,",,"Lithium polymer,",,"20 hour(s),"
,"Digital player,",,,,"WMA,MP3,Protected WMA (DRM 9),WAV,","15.0 hour(s),"
"Aluratek, Inc.",,,,"Rechargeable Battery,Included Qty,Required Qty,Battery Enclosure Type,Technology,",,
Noah Company,,,,,,
Panasonic,"CD / MP3 player,",,,"AA type Standard battery,","MP3,,WAV,,WMA,","48 hour(s),"
Other product lines,"Digital player,","1 GB Integrated,",,"AAA type Standard battery,","MP3,,ADPCM,,WMA,,WAV,","8 hour(s),"
Audiovox,"Digital player / radio,","2 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,Protected WMA (DRM),,WMA,,AAC,","30 hour(s),"
Other product lines,"Digital player / radio,","8 GB Integrated,","2 in,","Lithium Rechargeable Player batteryIntegrated,","MP3,,WMA,,AAC,","30 hour(s),"
iRiver,"Digital player / radio,","1 GB Integrated,","1 in,","AAA type Standard battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","20 hour(s),"
Visual Land,,,,,,
SanDisk,"Digital player / radio,","1 GB Integrated,",,"Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,Audible,",
Other product lines,"Digital player,","2 GB Integrated,",,"AAA type Standard battery,","MP3,,WMA,","10 hour(s),"
Isonic,"Digital player / radio,","8 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,WMA,,ACT,,WAV,",
Microsoft,"Digital player / radio,",,"3.2 in,","Lithium ion Rechargeable Player batteryIntegrated,","WMAPro,,MP3,,WMA,,Audible,,AAC,","30 hour(s),"
Centon Electronics,"Digital player,","8 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,",
Canon,,,,,,
Other product lines,"Digital player / radio,","512 MB Integrated,",,"AAA type Standard battery,","MP3,,ADPCM,,Protected WMA (DRM),,WMA,,WAV,","10 hour(s),"
Other product lines,"Digital player,","4 GB Integrated,","1.5 in,","Lithium Rechargeable Player batteryIntegrated,","MP3,,WMA,,Protected WMA (DRM 10),,Audible,","15 hour(s),"
Eton Corporation,"Digital player / radio,","1 GB Integrated,",,"0 x AA type Standard battery,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,",
iRiver,"Digital player / radio,","2 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","11 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player battery,","WAV,,MP3,,WMA,","8 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Coby,"Digital player,","1 GB Integrated,",,"Lithium polymer Rechargeable Player battery,","MP3,,WMA,","5 hour(s),"
jWIN Electronics,"Digital player,","2 GB Integrated,",,"AAA type Standard battery,","MP3,,WMA,",
XO Vision,"Digital player,","8 GB Integrated,","3 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Other product lines,"Digital player,","8 GB Integrated,","2 in,","Lithium ion Rechargeable Player battery,","MP3,,WMA,","7 hour(s),"
Digital Products International,"Digital player,","2 GB Integrated,",,"AAA type Standard battery,","MP3,,WMA,","8 hour(s),"
Other product lines,"Digital player,","4 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,,Protected WMA (DRM 9),,WAV,","15 hour(s),"
,"Digital player,",,,,"MP3,","8.0 hour(s),"
SanDisk,"Digital player / radio,","4 GB Integrated,","1 in,","Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,FLAC,,OGG,","15 hour(s),"
Mach Speed Technologies Inc,,,,"Rechargeable Battery,Included Qty,Required Qty,Technology,",,
Impecca,"Digital player / radio,","2 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,WMA,",
Ematic,"Flash player,","4 GB,","3.0 in,","Lithium polymer,",,
Visual Land,"Digital player / radio,","4 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","6 hour(s),"
Sony,"Digital player,","512 MB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,ATRAC3,,ATRAC3plus,,WMA,","28 hour(s),"
Visual Land,"Digital player / radio,","4 GB Integrated,","1.8 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","3.5 hour(s),"
Sony,"CD / MP3 player,",,,"AA type Standard battery,",,"41 hour(s),"
Digital Products International,"Digital player,","8 GB,","2 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,","5 hour(s),"
JVC,,,,,,
,"Digital player / radio,",,,,"Protected WMA (DRM),Audible,WMA,MP3,","19.0 hour(s),"
,,,,"Rechargeable Battery,Technology,",,
,"Digital player / radio,",,,,"MP3,WMA,Protected WMA (DRM),WAV,",
,"Digital player,",,,,"WAV,AIFF,AAC,MP3,Audible,","12.0 hour(s),"
Centon Electronics,"Digital player,","2 GB Integrated,",,"AAA type Standard battery,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,ACT,,WAV,","10 hour(s),"
Coby,"Digital player / radio,","2 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,,Protected WMA (DRM 10),","8 hour(s),"
Impecca,"Flash player,","4 GB,",,,,
Supersonic,"Digital player / radio,","4 GB Integrated,","1.8 in,","Rechargeable Player batteryIntegrated,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,",
Other product lines,"Digital player,","4 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,,Protected WMA (DRM 9),,WAV,","15 hour(s),"
Visual Land,"Digital player / radio,","4 GB Integrated,","1.8 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","3.5 hour(s),"
jWIN Electronics,"Digital player / radio,","256 MB Integrated,",,"AAA type Standard battery,","MP3,,ADPCM,,Protected WMA (DRM),,WMA,","10 hour(s),"
Other product lines,"Digital player,","512 MB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,,WAV,",
Coby,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player battery,","WAV,,MP3,,WMA,","8 hour(s),"
Isonic,"Digital player / radio,","8 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,WMA,,ACT,,WAV,",
Coby,"Digital player / radio,","8 GB,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,OGG,","12 hour(s),"
Panasonic,"CD / MP3 player with radio,",,,"AA type Standard battery,",,
TrekStor,"Digital player,","512 MB Integrated,",,"1 x Lithium polymer Rechargeable Player battery,","WAV,,MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,","25 hour(s),"
Visual Land,"Digital player / radio,","2 GB Integrated,","1 in,","1 x Rechargeable Player batteryIntegrated,","MP3,,WMA,","10 hour(s),"
JVC,,,,,,
Mach Speed Technologies Inc,,,,"Rechargeable Battery,",,
Pyle Audio,,,,,,
Argosy Research Inc.,,,,,,
SanDisk,"Digital player / radio,","4 GB Integrated,","1 in,","Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,","15 hour(s),"
SanDisk,"Digital player / radio,","2 GB Integrated,","1 in,","Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,","15 hour(s),"
iRiver,"Digital player / radio,","256 MB Integrated,","1.2 in,","Lithium ion Rechargeable Player batteryInternal,","MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,MP3,,WMA,,ASF,,Ogg Vorbis,","35 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
,"Digital player / radio,",,"2.4 in,",,"MP3,WAV,WMA,","8.0 hour(s),"
iRiver,"Digital player / radio,","2 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","11 hour(s),"
Other product lines,"Digital player / radio,","512 MB Integrated,",,"Lithium ion Rechargeable Player battery,","WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,,ASF,","10 hour(s),"
iRiver,"Digital player / radio,","4 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","11 hour(s),"
Imation Enterprises,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM 10),,WMA,","12 hour(s),"
XO Vision,"Digital player / radio,","4 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player battery,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,",
Visual Land,"Digital player / radio,","2 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","6 hour(s),"
Coby,"Digital player / radio,","2 GB,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Coby,"Digital player / radio,","2 GB Integrated,","1.66 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,Protected WMA (DRM 10),","8 hour(s),"
MSI Computer Corp.,"Flash player,","256 MB Integrated,",,"1 x Lithium ion Rechargeable Player battery,","MP3,,WMA,,WAV,","12 hour(s),"
Imation Enterprises,"Digital player,","1 GB Integrated,","2.2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
SanDisk,"Digital player / radio,","4 GB Integrated,",,"Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,Audible,",
Sony,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,AAC,","11 hour(s),"
Transcend,"Digital player / radio,","4 GB Integrated,","1 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","WAV,,MP3,,ADPCM,,WMA,,FLAC,,Protected WMA (DRM 10),","12 hour(s),"
Audiovox,"Digital player / radio,","8 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player battery,","MP3,,WMA,,Protected WMA (DRM 9),","30 hour(s),"
Other product lines,"Mini CD / MP3 player,",,,"2 x Nickel metal hydride AAA type Rechargeable Standard battery,",,
XO Vision,"Digital player / radio,","2 GB Integrated,","1.5 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Coby,"Digital player,","1 GB Integrated,",,"Lithium polymer Rechargeable Player battery,","MP3,,WMA,","5 hour(s),"
Apple,"Digital player,","8 GB Integrated,","3.5 in,","Lithium ion Rechargeable Player batteryIntegrated,","Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,","40 hour(s),"
Cirago International Ltd.,,,,,,
"JOBO Fototechnic, Inc.",,,,"Rechargeable Battery,Included Qty,Battery Enclosure Type,Technology,Capacity,",,
Visual Land,"Digital player / radio,","8 GB,","2 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","4 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player battery,","MP3,,WMA,,OGG,","12 hour(s),"
Other product lines,"Digital player / radio,","256 MB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,",
Other product lines,"Digital player / radio,","128 MB Integrated,",,"AAA type Standard battery,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,","10 hour(s),"
SanDisk,"Digital player / radio,","2 GB Integrated,",,"1 x Lithium ion Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
SanDisk,"Digital player / radio,","1 GB Integrated,",,"1 x Lithium ion Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
,"Digital player,","512 MB Integrated,","1.5 in,","1 x Lithium polymer Rechargeable Player battery,","MP3,,WMA,,Protected WMA (DRM 9),,WAV,",
,,,,,,
Isonic,"Digital player / radio,","2 GB Integrated,","1.8 in,","Rechargeable Player battery,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ACT,,WAV,",
Imation Enterprises,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM 10),,WMA,","12 hour(s),"
Coby,"Digital player / radio,","8 GB Integrated,","2 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,","11 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","2 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,","11 hour(s),"
Visual Land,"Digital player / radio,","4 GB Integrated,",,"Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","20 hour(s),"
Visual Land,"Digital player / radio,","4 GB Integrated,","1.8 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","3.5 hour(s),"
